job,skills,uniq_id
Engineer Mechanical 3,"Analysis, Hardware, HTTP, Materials, Mechanical, Mechanical Design, Modeling, MS Office, Project",90c3826ab9054be596d2d21f4898cf17
"AWS Redshift Sr. Architect @ New Jersey, NJ","AWS, Architect, Redshift, clustert, Web Services",3d435c0073ed83ef066803d82394c743
Visual Designer,"Adobe, Analysis, B2B, Development, HTML, IT, JavaScript, Lifecycle, Metrics, QA, Software, Web",fb485e9a5ad6d4d162f066c034e4c31d
OOP programmer to develop Framework in Python (Java/C#/.NET backgrounds welcome),"oops python java c# .net test automation framework ""data structures"" sql",0294f3201650e1744285346614e37527
Sr. Java /J2EE Developer - Urgent Need Local to NJ area Preferred,"J2EE, JBOSS, Apache, AngularJS, JQuery, Java Script,J2EE, Java Servlets, JMS, EJB, Junit, Design Patterns, REST/SOAP web-services , Java Framework- Spring/JSF/Struts",7a6c1c33eb2fccdc539181e45612a83e
Tax Analyst,Tax Analyst,d06eb3d91c518dd211560054f120a9ee
Algo Quant Strategist,"""quantitative modelling"" quantitative algorithm research trades statistics physics ""computer science"" ""data structures""",5047c87a06a81958bbd0e5dfdd518b07
IT Project Manager,"Project Management, PMP",03c48a329c52515776c57b05e5d9b9ce
Senior SQL Server ETL Developer,"SQL Server, ETL, SSIS, SSRS, TSQL",518ddd6af90f233144f6630d1b11cc99
Senior Associate - Operations,Senior Associate - Operations,17c592d3c39e10b2949578b6e8529887
Senior Hadoop Architect - Contract to Hire position,"Big data architectural experience, Design Patterns & Frameworks, Java, map-reduce, HBASE/HIVE, Oozy, Pig",4665669fa9646e999c58e5ee851673ed
Java / J2EE Developer,"Java, J2EE, Rules engine, Spring Boot, Web services, Micro services, cloud, AWS, Docker",64e8b1042227145b849d6900516bec2e
Business Analyst - financial experience required!!,"leverage ratio, visual basic",3dd92d93618223ba60054ade63dc8c83
SAP ABAP/RICE Developer,"SAP ABAP, GPD System, Reports, Interfaces, Customization, Enhancements, PS/CA/MM/MRP",7de669508f686bc8848f45d3673b1f48
Product Manager,"API, B2B, B2C, BASIC, CMS, Content Management, Development, Ecommerce, Engineering, Engineers, IT, Manager, Management, Software, System, Systems, Testing, UPS, Web",fdee53487b0d6722e7373384b95b6aa6
Senior Business Analyst - Fixed Income Experience (15-00147),"""Business Analysis"", ""Fixed Income"", Derivatives. ""Asset Management"", LPC, Intex, ""1010 Data""",50c014e31d0cf3bc7935fd9e8381dee8
Systems/Network Architect I,Systems/Network Architect I,a902582e3fddf974d5b562af81bbc8c0
Project Coordinator,See job description,914b6c71bcf3ce21fda93e42d1d1aea1
.NET Developer (1 to 2 years expereince),".Net, Ajax, ASP, ASP.NET, C++, CSS, Developer, Foundation, HTML, IIS, Java, JavaScript, MySQL, mysql, PHP, Ruby, SQL, SQL Server, Subversion, VB, VBScript, Visual Basic, Windows, XML, XSLT",87fbe5a19977daf7b44de1f025da7cb2
Hadoop Administrator,"Hadoop Admin, Hive, Pig, Oozie, Hue, Hbase/Cassandra, Flume",ec9d332153e62e94c0e0687a638b60f4
Technical Business Analyst,Business Analyst-Digital Applications,b4972aa135d3cbbf0c638922306a8bf1
oracle db architect wit Sybase exp for Fulltime at NJ,Since the oracle and Sybase database capture the trade lifecycle for the Rate and Credit trades and give this is liv for past 12+ years there is huge amount of data. The Sybase database is replicated,f9c3e25f2f59fdb8234b22dd50a1ae44
Test Automation Engineer,"test automation, selenium",91428706bdaf8c431a6c5800ce278473
Sr. Java Developer,java angular,25a773bb94a1193275fb7e444984fd64
Sr. Embedded Network Engineer,"Linux, TCP/IP, IOS Security, Wireshark",65958dd9c3d916e772ef2f7e98449716
Sr z/OS Systems Programmer,z/OS Systems Programming Experience,6e26de0b6da5bd9279dbcb416f0bc25b
Red Hat Linux Systems Engineer RHCSA RHCE Jersey City New Jersey,Red Hat Linux Systems Engineer Redhat RHCSA RHCE RHEL Scripting Perl Ruby Bourne Finance Trading Banking Jersey City New Jersey,cba6e0155ae9013f3ea7cc5df2066c8f
Full Stack Developer / PHP Developer / LAMP Developer / JavaScript,LAMP PHP APACHE MySql Linux JavaScript HTML CSS UI FrontEnd Web Services LARAVEL or SYMFONY,45901ded9d05f4c5ca862ed33246c890
Data Analyst/Developer,Data Analyst/Developer,451e180aadea4efa831ede76d307ec9c
Information Security Analyst,"Information Security, SIEM, Antivirus, Malware, Shell, PowerShell, Python, Perl",5d1c7090ac7e3ec53e2200c259d6e46c
Senior Data Scientist (Oracle) - Immediate Contract,"Oracle, SQL, Hive, Hadoop, R, Python, Biostatistics, Statistical Analysis",00f1c48eb13bb272f02f6006dd58c12f
Semiconductor Field Service Manager -Bilingual Japanese/English,Japanese Semiconductor PVD Data storage,5c053c16b6f1467515304f36f10ff0b7
Network Systems Administrator,Network Systems Administrator,a185da6a9fef69dc82b34b66557bb7c0
Oracle DBA with Casandra,Oracle dba and Casandra,f39df32ec6ddc68961362fbceb145370
Sr .NET Developer - Full Stack and Front End UI,Sr .NET Developer - Full Stack and Front End UI,2d38012062724bb1703b60854dffe32c
Lead Service Desk Technician,A+ network infrastructure systems lead desktop sccm help desk support information technology software hardware configuration windows active directory exchange office,54f643c936c669fd9d41f9d674a2550b
System Engineer-Operations Engineer,"VMware,ESXi servers.Active Directory , Back-Ups, Anti Virus , pATCHING-uPDATES AND PUSHOUTS , Server Deployments , Windows Servers 2008/2012 R2",409bcdfa2c1e0f94458f4eeae1426bb4
Sales - Account Manger,"Relationship building, sales experience, persistence, excellent communication skills",578c7ebc5e2702d6ca424772b20ee86e
Information Security Engineer,"linux, risk management, CISSP, Security",53fceece9100d29f9746812fd97a841f
Systems Engineer,"VMWare, Exchange, Active Directory, Windows",c1f0bc2f74f8607d4bec008e51db24b2
Help Desk Technician,"Help Desk Tech, Help Desk Technician, Computer Technician",18ce0829e00c980a7e4d4ac766615471
Pega developer,"Pega CSSA, PRPC, J2EE, HealthCare, CPM-CPMHC, SQL, OOPS, Management, CLSA",623963f1d332c372260eaa2b0e61d1fd
Technical Writer,Technical Writer,a23a71ad0dc5e7ca4b2b8f4f102fa88d
Project Coordinator,Project Coordinator,de95e64827a9a30394b8161f9f22d91b
Infrastructure - Technical Systems Engineer III,"DevOps, Linux, Docker, Ansible, UDB infrastructure ,",aabef4deb679d5a2415bd3c2aa629645
"Manager, Windows Server, VMware and Storage","Vmware, Windows",d8e87159a0a88fee4dfac9eaaf7c96ca
Business Analyst/Project Manager,"Business Analysis, Business Analyst, Project Manager, BA, PM, Agile, Scrum, Gather Requirements, PowerPoint presentation, Status Reports, Trend Analysis",98a24befe1997c388ab3ce87f7ec9d95
Engineer Test Hardware 3/4,"Bash, Hardware, HTTP, Management, Perl, Python, Testing",0a15224d202037e0ef7d6212a7654624
Senior Python Engineer,python javascript web,338ddaf688daf37f3045f4e65f48c4a3
Sr. Product Manager - $110 Million Big Data Start Up (SFDC),"sfdc/ salesforce.com/ Force.com/ B2B/ Product/ ""Big Data""/ ""Product Management""/ Analytics/",19459357c495f551615655f678617c3a
Hadoop Developer,"Big Data ecosystems - Hadoop, Zookeeper, Flume, Oozie, Java and C++, Apache Hadoop",4be6491cff3a5795226b1b48f3197fba
Network Engineer,"Cabling, Cisco, DNS, Management, Networking, Network Engineer, Protocols, Security, SMTP, SSL, TCP/IP, VPN, Wireless",2ae7733b802ec083a642496cb53923ab
ERP Project Manager,ERP Project Manager,1199e9893819637bb9fcf1a1a59207c4
Engineer Systems 2,"Analysis, Development, Excel, FMECA, HTTP, Materials, Physics, PowerPoint",7ec435966d9f3a4a8eb636ed71f957ec
Senior .NET Developer,.NET,22d070e80db1d1270b17f3eba856a519
Migrations Solutions Architect,"migrations, IT infrastructure migrations, infrastructure, cloud services, software re-platforming, systems administration, migration software",455bd414e9fcad621aecd105e89b909f
JDA Supply Planner (Master Planning Exp),"Supply Planner, JDA, Master Planning, Inventory Planning, APICS",df42e0b1c3412544b81629c79978f165
IT Senior Engineer Middleware Services - Administration,"SB, XML, XML Schemas, XSLT, XPath, SOAP, REST, JSON, WADL, WSDL, Apache, IIS, JBoss ,Tomcat, .NET, PHP, Java/J2EE, Web Services, .Net Frameworks, IBM MQ, AMQ",61a08d175ed3c93d927e9da9dcbdda5d
DC Power Technician,DC Power Technician,40e4f875dc4c1069c5f9f7c8d896d7e6
Web Application Developer,"Ember, Handlebar",b2b6153e03eeaa3f9c7cf07cc9246ee7
Full Time UX Designer/Researcher,see below,3b7bf0ce3a3407665c99403078b40d01
Elastic Search,ELASTIC SEARCH,62604f723ce37639fa54d5fad32b78ff
Data scientist,"Bi Analytics R SAS Statistics metrics/KPI data analysis, forecasting, ROI modeling",56f96a6c4c70b492821af628981ba533
Software Development Manager,"coding, scripting, managing, ajax, XHTML, JavaScript",87850601e54ccde58c7ca05ade21580b
Web Development Technical Lead,"C#, ASP.NET, SQL Server, JavaScript, SiteCore or Adobe Experience Manager",41691e03dcc116fc935bd669cffd939c
OnBase,Hyland OnBase,c1611d9e6377c0da79a99efdb4b5cb16
Windows Systems Administrator - Senior,"Analysis, Automated, Capacity Planning, Change Management, Consulting, DNS, Hardware, Help Desk, HTTP, Management, Networking, Peripherals, PowerShell, Project, Protocols, Release, Scripts, Security, SMTP, SQL, SQL Server, SSL, Systems Administrator, TCP/IP, Testing, Windows",924df92339bf7d7f3c1303eaac43ba26
Cloud DevOps Engineer,"DevOps, Development Operations, Continuous Integration,Cloud, AWS, Cloud Formation, EC2, S3, EMR, Autoscale, Cloudwatch, Docker, Kubernetes, JIRA, Jenkins, Ansible, Scripting, Big Data, Hadoop",74de229d76751d729d8e939fac0abf67
DotNetNuke Consultant,"DNN (DotNetNuke), .Net Framework 2.0/3.5, OOPs, VB.Net, C#, ASP.Net, SQL Server 2005/2008, XML, jQuery, JavaScript, XSLT and Ajax, Knowledge of XHTML, W3C and Search Engine Optimization (SEO)",ed44c31caed7bfdfdb3bdd389b6e715b
"Lead Developer, User Experience","Agile, Analytical Skills, CSS, Developer, Development, HTML, HTTP, PC, UX",62e471b39060309775625906f3f71fe7
Veeva Vault with Documentum Experience,"Will need to know Veeva Vault will need to be hands on in deploying content on Vault, configuring it, testing assets, passing feedback, etc",7b8339763a975921bac42cc6a72529ce
Java Application Architect,"java, javascript, HTTP, TCP/IP, multithreading, Web API, Web Services and REST, Visual Studio, TFS, Nuget, XUnit, UFT",4dde915b60c12023278137c0232a5b6e
Mortgage Doc Drawer - San Ramon,Mortgage Doc Drawer - San Ramon,7768c494b3804abb51872545758dff9d
Head of Desktop Support,"Windows Server 2008, Windows 7, and MAC OS platforms; Troubleshooting; Cisco and Citrix VPN; Management skills",3d496514eb7d580cd452676cbfb81698
Production Support - SQL & scripting in Unix linux perl or python,unix linux sql shell scripting perl python support production itil,4878ab389d4c34bb986e6befc86ab75f
DC Power Technician,DC Power Technician,93630115671c1b6ea90915b2d5a953c2
Business Systems Analyst,"Analysis, Analyst, Architecture, AS400, Automated, Business Objects, Cognos, CRM, Database, Development, ERP, Excel, IBM, Management, Microsoft Excel, Programming, Security, SQL, Testing, VBA, Windows",e1ec4b258c6bf3d715c2a57a12217ee9
QA Web Tester with eCommerce experience,Ecommerce sql web tester,ecc99cc8aed053bbbbf176397b002781
Systems Administrator,"Bash, CCNA, Database, Firewall, IIS, Linux, Networking, OS x, PowerShell, Python, Ruby, SQL, SQL Server, STP, Systems Administrator, VMware, vSphere, Windows",9f4737a8113c0e72f1644378e8a231bc
"Salesforce Developer @ Jersey City, NJ","Salesforce, CRM, SDK, Visual Force, Apex,",5421d27b08819da27161f14f6f861c5b
Mgr Engineering 2,"Development, Director, HTTP, Lifecycle, Linux, Manager, Management, Materials, Solaris, Windows",48b7b0b32abeb301c48ed435b6b00323
2017 College Intern Technical - Electrical Engineer- Sacramento,"Circuit, Circuit Design, Circuits, Development, Electrical Engineer, Hardware, HTTP, Intern, Supervision, Supervisor, Testing",3c350e5635bfdb947bbc289597e3bbf0
Senior SAP PP-PI & QM Functional Lead,"SAP ECC 6.0, SCM 7.03, PP-PI, QM, MM, WM & MRP/MPS",4f7f625e173835e3013545e4dd0d2b76
Business Analyst,"Project Management, Business Analysis, Business Requirements/Specifications",247160a463809906aac8412ae6ec4696
Sr. Network and Wireless Technical Engineer,"802.11, A/V, Bluetooth, CCIE, Networking, Protocols, Security, Wireless",e2d00d5ec5c6abdcdbdc4a933021e204
Sales Compensation Analyst,"Excel, Word, Good Communication Skils",d48fcc38b8982626decf432b06d8d5b5
Software Developer,"C#, Algorithm Development, Storage",f55a1964133d164120f1246a35441df8
Engineer Test 3/4,"Bash, Hardware, HTTP, Management, Perl, Python, Testing",cbffe4c12574961b54ef6534cefd4f0e
"Project Manager (EPMO) : Franklin Lakes, NJ",managed projects in Infrastructure and Application areas. At least one ERP related experience is required. SAP related experience is preferred.,add1ec92e49dd8b0608c54a74de7e97f
Senior Systems Analyst I,"Analyst, Analytical, Analytical Skills, Applications, Business Intelligence, Computer, Database, Data Modeling, Informatica, Management, Mathematical, Modeling, Project, Project Management, Sales, SalesForce, Security, Systems, Testing, Validation",b096e73df8b0caca59298c032279a34e
Business Development -contract placement,Ability to generate consulting and contract/temporary talent acquisition roles from corporations in the tri-state area,bbb854c3bc878cd9d46244d4c8cc3d0c
Core Java Developer,"Core Java, multi threading, hibernate, JSF/Richfaces, Spring, design patterns & GOF design patterns, complex SQL queries, trigger, index, views, JMS/MQ,",e1ea7e6b645d0aa15f0f840376972769
Sr. BPM Modeler,"BPM, business process, Data Architecture, BPM modeling, client onboarding, securities",e94beaf877e3e709671dfd231dc9bf35
"IT Marketing, Business Developemt - IT Solutions",Business development Manager/IT Solution Marketing,e55761d7d677ba2f98ae75fe5385cb3d
Technical Analyst,"Analysis, Analyst, Applications, BASIC, Computer, Customer Service, Hardware, Management, Project, Project Management, Software, Supervision, System, Systems, Testing",dc033b79bc771f65d1716b054ca557ca
IBM Case Manager,"IBM Case Manager, IBM FileNe",317cafe7e4d93f86998ecd54b3d27809
Graphics Validation Engineer,"Assembly, BASIC, BIOS, C, C++, Other, Perl, CPU architecture, Intel architecture, Full-Chip, memory, I/O, 2D, 3D Graphics, media core architecture, automation, rework, Windows, Linux, SoC",8f82f18028357d7928167c9098d5be12
Java/J2EE Developer,"Java / J2EE, JQUERY, Java Script, Ajax, XML, Web Services, Oracle, DevOps",e73a2b82ab134d2292766b0f36a6fb55
Program Manager,"Proejct Management, Source, Clarizen",262e753adb7d201a6ae7169dfc3ebed8
Sr PHP Developer,"Automated, Developer, IT, Linux, MySQL, mysql, PHP, System, Systems",537eb5a6439720e2414dcd223b0fa211
Senior IT Developer / Engineer,".Net, Analysis, Applications, Architecture, Business Requirements, Database, DBA, Developer, Development, Engineer, IT, Java, Management, Oracle, Release, Software, SQL, SQL Server, Systems, Test, Testing, VB, Web",29edf9e5d1ed0281d3239ef6080ccf61
"Senior System Administrator - Salesforce - Bay Area, CA","Senior System Administrator - Salesforce - Bay Area, CA",aef35e0d62c30947a19d6c14ef4e6236
System Services Engineer,"Windows Server 2008/2012 (R2), PowerShell scripting, Active Directory, Group Policy, Microsoft DNS, IIS, Virtualization (Hyper-V or VMware), DNS, DHCP, SMTP PowerShell DSC/ Chef/Puppet)",dba930171680b0a254a597405b5ebe2d
Peoplesoft HCM Functional Analyst,"HCM, People Tools, Payroll, ESS",4f516fff9ee6d5ca71caabc6f48c3a1a
Mainframe Programmer,COBOL and CICS and DB2 and VSAM and JCL and UNIX and LINUX and IMS DB/DC and Shell Scripting,2dc725f80745d150d7624b9712b62d03
RUBY ON RAILS ENGINEER,"RoR, Agile, TDD, GIT, Jira, Jenkins, Rspec, AngularJS, MySQL, MongoDB, ElasticSearch, Redis or Hadoop, AWS, Azure, Google, VMWare",1997ed4c119c524d08561ffe3036e8e2
Principal Software Engineer - Distributed Systems,Principal Software Engineer - Distributed Systems,6075c05b6bdc589f3066fc7f2855769b
ATG Developer,"Web Services, Micro Services, ATG, AJAX, JQUERY, Spring, Javascript, Ant Scripts",5b09ee68fde776e0252f347f6cd1def9
COBOL DB2 Programmer,cobol db2 jcl tso ispf mvs,f2eb8c07ea12ef85ec254f95f5f2515f
CCAR Technical Writer,"SQL, CCAR, Technical Writer",ec962fec85064362b636cdb273792fdd
Senior Citrix Admin with PVS AppV Netscaler,"Citrix Admin APP V Active Directory PVS Netscaler Heavy troubleshooting operations scripting, automation",927b04f3681703e6cbd500839d41cda6
"Sr. BA, Insurance","Sr. Business Analyst, Insurance, Commercial Property & Casualty, Guidewire PolicyCenter",a62bcaf2f2a1717af57239d7a6b0fa60
"Sr. Oracle MDM Business Analyst: San Jose, CA","Oracle MDM, Business Analyst, Oracle EDQ, Oracle PDH, data analysis, process mapping",a6569ed24fc340020670c662cb493e42
Sr. Backend PHP Developer,"Frameworks, Doctrine, Redis, Bash, REST, JSON, XML, OOP, SOAP, Bamboo, Scrum, Kanban",5b518b56524b348376ce9205a002525e
UX Designer,UX Designer,232b5aa2abab08ce43f800d630f9700a
Lead IT Security Specialist- Risk Mgmt,"Manage all aspects of IT Risk Management program including assessment, action planning, execution, remediation, tracking and monitoring",04174d363f557b6ab56230ce01ffd454
Marketing/Campaigns Operations Manager,Marketing/Campaigns Operations Manager,3b108557a4c32b05a1260c250883b5c2
Veeva Vault with Documentum,"Veeva Vault, Documentum, CLM, MLR",c33d94c3135ec3783316f6d7325aa852
SharePoint Developer,".Net, Analysis, Architecture, ASP, ASP.NET, C#, Developer, Development, Hardware, jQuery, Project, Windows",6a193d9dd25ac919f6318dcb39dec1d3
System Administrator,AIX Linux Unix IBM Redhat VMWare ESXi Kernel Tomcat JBoss PowherHA SAN NAS Hardware,563b1f0ed315a503a4e71c3a002c8a9e
Engineer Hardware 3/4,"Architecture, Circuit, Configuration Management, Development, Environmental, Firmware, Hardware, HTTP, Management, Mechanical, Peripheral, Project, Protocols, Quality Assurance, Simulation, Testing, User Interface",6fbc680504e6c0f3306ed50747fa866b
SAP BODS Lead,SAP BODS Lead,643de36e10ce606e799aecd3943d64e8
Component Engineer 3,"Analysis, APL, Environmental, Excel, Exchange, Hardware, HTTP, Library, Management, Materials, Mechanical, MS Office, PC, PowerPoint, Research, Security, Supervision, Testing",91a3b074cf149cb76e12267517a59fc8
